submission__id,submission__name,submission__gcode,submission__print_time(s),simulation__print_time(s),simulation__print_time_with_acceleration(s),Log(print time),Log(sim),Log(sim w/ accel),simulation__layers_printed,simulation__layers_visited,simulation__xy_distance(mm),simulation__extrusion(mm),simulation__avg_speed(mm/s),simulation__avg_print_speed(mm/s),simulation__avg_travel_speed(mm/s),simulation__gcode_lines,simulation__mass(cm3),simulation__avg_layer_height(mm),Log(guess),xh-xbar squared,added error term for interval,Pred log low,Pred log high,Pred PT low (min),Pred PT high (min),PT guess (min),Actual time outside interval?,Pred low - guess,Pred high - guess
49857,NVlogo-Whistle-positive-X2.stl,gcode/2016/11/03/NVlogo-Whistle-positive-X2_e801SQa_reoriented_LlO2nCh.gcode,4159,2289.39,2420.4167,8.3330299397,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
34361,0d30aa7a518f70ca98ae4f7c85c49dbe (1).stl,gcode/2016/06/15/0d30aa7a518f70ca98ae4f7c85c49dbe_1_reoriented_mwM9h2l.gcode,3935,2451.21,2618.789,8.2776661609,7.8043370592,7.8704672762,172,173,144770.5,4.02,111.07,52.28,147.15,77777,0.03,0.2,8.4235911729,0.0566207491,6.84125541415319E-05,8.1849346365,8.6622477093,59.7751530815,96.3418830728,75.8870925049,N,-21%,27%
41093,PP0041-RevA_Removal-Carriage-PRINT.stl,gcode/2016/08/16/PP0041-RevA_Removal-Carriage-PRINT_reoriented.gcode,12847,6908.09,8803.599,9.4608656,8.8404484676,9.0829158941,153,154,592320.56,4.04,102.96,89.67,128.56,202792,0.03,0.29,9.5892850219,0.9496453178,0.0011474179,9.3504999017,9.8280701421,191.7428860595,309.1187724394,243.4570302183,N,-21%,27%
44764,polysoup.stl,gcode/2016/09/27/polysoup_reoriented.gcode,2737,1634.64,1919.7211,7.914617709,7.3991778756,7.5599351941,58,60,127383.98,9.1,118.99,95.78,151.04,14217,0.06,0.16,8.1250339123,0.3008338544,0.0003634853,7.8863422056,8.3637256191,44.3448971422,71.4773814908,56.2997080827,N,-21%,27%
56301,NVlogo-Whistle-positive-X2.stl,gcode/2016/12/14/NVlogo-Whistle-positive-X2_g7rpkwK_reoriented.gcode,3898,2198.61,2288.1794,8.2682188801,7.6955806215,7.7355117585,63,64,128985.49,6.04,105.45,72.65,144.46,43669,0.04,0.28,8.2938398462,0.1390593817,0.0001680198,8.0551714368,8.5325082556,52.500719516,84.6194117292,66.6526818725,N,-21%,27%
57046,PAE1-2(PAE1-2_Z 180-20.stl),gcode/2016/12/19/PAE1_Z_180-20_reoriented.gcode,11001,6049.8,6568.5337,9.3057414567,8.7077804926,8.7900459054,604,605,483187.1,6.07,128.94,95.17,143.34,51574,0.04,0.3,9.3077087643,0.4646160224,0.0005613767,9.0689934734,9.5464240553,144.6980143681,233.2426885016,183.7110608865,N,-21%,27%
38373,Adrienne-3.stl,gcode/2016/07/26/Adrienne-3_reoriented.gcode,7846,4178.22,4865.9985,8.9677591268,8.3376405975,8.4900272151,37,39,308359.66,9.08,102.9,79.19,121.75,122239,0.06,0.16,9.0192594752,0.1456252688,0.0001759531,8.7805901202,9.2579288302,108.4452630853,174.7898277695,137.6776265669,N,-21%,27%
49549,NVlogo-Whistle-positive-X2.stl,gcode/2016/11/02/NVlogo-Whistle-positive-X2_reoriented_YFSUyhK.gcode,4113,2289.39,2420.4167,8.3219079682,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
47106,"Nosky,S_FidgetCube_PLEASEWORK.stl",gcode/2016/10/17/NoskyS_FidgetCube_PLEASEWORK_reoriented.gcode,8017,3895.98,4836.992,8.989319566,8.2677005313,8.4840483189,212,213,346896.16,4.04,119.51,90.53,147.15,106531,0.03,0.15,9.0135111388,0.1410978174,0.0001704828,8.7748424359,9.2521798418,107.8237418096,173.7878460252,136.8884795718,N,-21%,27%
47029,NVlogo-Whistle-positive-X2.stl,gcode/2016/10/15/NVlogo-Whistle-positive-X2_BmM5J10_reoriented.gcode,4170,2289.39,2420.4167,8.3356713148,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
37842,NVlogo-Whistle-positive-X2.stl,gcode/2016/07/18/NVlogo-Whistle-positive-X2_GAUY3hP_reoriented.gcode,4136,2289.39,2420.4167,8.3274844162,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
55043,xmas-kit-ysoft.stl,gcode/2016/12/07/xmas-kit-ysoft_reoriented.gcode,13919,5868.27,7158.263,9.5410100922,8.6773151505,8.8760226328,58,60,525419.44,11.51,133.76,120.64,165.22,220069,0.08,0.19,9.390370034,0.5892162201,0.0007119261,9.1516368025,9.6291032655,157.1643762752,253.3466485404,199.5421459223,N,-21%,27%
45810,NVlogo-Whistle-positive-X2.stl,gcode/2016/10/06/NVlogo-Whistle-positive-X2_vTX2WJH_reoriented.gcode,4138,2289.39,2420.4167,8.3279678583,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
34760,weight.STL,gcode/2016/06/22/weight_reoriented_bOzIsPg.gcode,6308,2493.01,3390.7,8.7495739481,7.8212460947,8.1287916687,155,156,343496.3,6.04,175.83,180.82,166.3,51830,0.04,0.16,8.671953991,0.0004150691,5.01511118126038E-07,8.4333055497,8.9106024322,76.6278806376,123.5020641814,97.2815575152,N,-21%,27%
38695,Nickel Top Half.STL,gcode/2016/07/26/Nickel_Top_Half_reoriented.gcode,131170,47029.31,66731.94,11.7842494708,10.7585263033,11.1084389779,879,880,5976342,6.02,153.35,143.08,167.22,1923181,0.04,0.2,11.5366993408,9.000123319,0.0108744839,11.2967581683,11.7766405134,1342.6675272307,2169.5953427278,1706.7645455398,Y,-21%,27%
52656,17_DoubleSandbox_Q5.stl,gcode/2016/11/23/17_DoubleSandbox_Q5_reoriented.gcode,5340,2673.45,3200.189,8.582980932,7.8911250521,8.0709651495,51,53,242930.6,11.11,138.17,134.42,142.68,25661,0.08,0.19,8.6163573935,0.0014027478,1.69488328949816E-06,8.37770881,8.855005977,72.4838840236,116.8231689203,92.020633704,N,-21%,27%
53579,PAE1(PAE1_Y 10.stl),gcode/2016/11/29/Y_10_reoriented_8hA1Jf3.gcode,1415,776.05,797.95685,7.2548848101,6.6542169511,6.6820545233,71,72,51421.69,6.02,137.49,65.68,173.2,9760,0.04,0.28,7.2810063116,2.0345139794,0.0024582207,7.0420650777,7.5199475455,19.0624516024,30.7411756797,24.207481769,N,-21%,27%
38692,Torx Wrench Holder.STL,gcode/2016/07/26/Torx_Wrench_Holder_reoriented.gcode,11980,4334.67,5768.6455,9.3909938717,8.3744007617,8.6601925832,116,117,524037.53,6.02,161.48,150.65,180.29,187643,0.04,0.19,9.1828628808,0.304454722,0.0003678603,8.9441706526,9.421555109,127.7181764936,205.8629274825,162.1494301738,N,-21%,27%
55761,PP0053-RevA_Blower-Duct.stl,gcode/2016/12/11/PP0053-RevA_Blower-Duct_reoriented.gcode,2916,1701.15,1792.755,7.9779680931,7.4390597719,7.4915088218,84,85,103460.89,6.02,115.3,67.11,144.31,33747,0.04,0.29,8.0592462162,0.3805774583,0.0004598363,7.8205430263,8.2979494061,41.5209643203,66.9271586648,52.7150848143,N,-21%,27%
47199,smashing_fulffy-2.stl,gcode/2016/10/17/smashing_fulffy-2_cRVfcia_reoriented.gcode,2544,1127.14,1269.4269,7.8414929245,7.0274387299,7.1463208178,35,37,90019.6,11.08,137.84,119.6,158.45,22638,0.08,0.19,7.7273694446,0.9256318054,0.0011184034,7.4885877811,7.9661511081,29.7920988449,48.02907448,37.8270661609,N,-21%,27%
43835,NVlogo-Whistle-positive-X2.stl,gcode/2016/09/20/NVlogo-Whistle-positive-X2_zZobmyp_reoriented.gcode,4125,2289.39,2420.4167,8.3248212988,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
45973,NVlogo-Whistle-positive-X2.stl,gcode/2016/10/06/NVlogo-Whistle-positive-X2_upypGYH_reoriented.gcode,4142,2289.39,2420.4167,8.328934042,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
36114,square weight.STL,gcode/2016/07/07/square_weight_reoriented.gcode,7278,3331.74,4095.5444,8.8926113782,8.111249969,8.3176549301,15,17,304287.94,11.09,141.16,137.55,153.13,111397,0.08,0.16,8.8535342565,0.0437799151,5.28974953839231E-05,8.6148795695,9.0921889435,91.8847438384,148.0935814868,116.6513643256,N,-21%,27%
50085,NVlogo-Whistle-positive (2).stl,gcode/2016/11/07/NVlogo-Whistle-positive_2_4elZP4M_reoriented_0MiXakt.gcode,3453,2027.08,2189.0051,8.1469986974,7.6143516129,7.6912024274,92,93,136458.02,4.04,108.25,76.88,143.46,42000,0.03,0.19,8.2512391833,0.1740691885,0.0002103207,8.0125657319,8.4899126347,50.310870633,81.0906830693,63.8728648601,N,-21%,27%
42330,msgkeychainv2_20140821-10340-b65mfh-0.stl,gcode/2016/09/02/msgkeychainv2_20140821-10340-b65mfh-0_e7NrkZN_reoriented.gcode,1809,735.97,778.87524,7.5005294854,6.601189357,6.657850879,59,61,55864.86,11.08,138.02,93,163.56,17647,0.08,0.19,7.2577360147,2.1041462048,0.0025423545,7.0187847642,7.4966872653,18.6237975654,30.0343793268,23.6506701931,Y,-21%,27%
46957,ignite_649 (3).stl,gcode/2016/10/14/ignite_649_3_rx1wtqf_reoriented.gcode,3427,1924.12,2315.1145,8.1394405219,7.5622239993,7.7472144253,36,38,169648.23,11.1,139.8,133.2,153.49,21973,0.08,0.18,8.3050912316,0.1304683292,0.0001576396,8.0664240595,8.5437584037,53.0948266681,85.5767677505,67.4068516586,N,-21%,27%
35872,67B Conveyor Guide.STL,gcode/2016/07/05/67B_Conveyor_Guide_4vMF0WY_reoriented.gcode,3640,2282.75,2390.0461,8.1997389606,7.7331361355,7.7790679334,161,162,128506.01,4.1,112.76,43.73,148.02,21949,0.03,0.18,8.3357163962,0.1084717461,0.000131062,8.097052392,8.5743804004,54.7461928785,88.2378348996,69.5031332286,N,-21%,27%
39721,gauntlet 150p.stl,gcode/2016/08/02/gauntlet_150p_reoriented.gcode,22337,9349.41,12185.904,10.0139997753,9.1430685187,9.4080351529,238,239,1074267.6,6.02,144.19,132.06,169.94,245783,0.04,0.2,9.9018669445,1.68900364,0.0020407546,9.6629754188,10.1407584702,262.0750351926,422.5948455052,332.793568159,N,-21%,27%
42196,NVlogo-Whistle-positive-X2.stl,gcode/2016/08/31/NVlogo-Whistle-positive-X2_XoYlNQd_reoriented.gcode,4130,2289.39,2420.4167,8.326032686,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
45575,YGT-T.STL,gcode/2016/10/06/YGT-T_reoriented.gcode,7010,2489.29,3267.676,8.85509298,7.8197528082,8.0918343079,201,202,297108.9,6.23,156.81,144.08,170,124877,0.04,0.16,8.6364217897,0.0002750329,3.32311136083241E-07,8.3977733687,8.8750702108,73.9529297589,119.190809312,93.8856195003,N,-21%,27%
54574,PAE1-2(PAE1-2_X 141.stl),gcode/2016/12/05/PAE1_X_141_reoriented_v1Fkm1w.gcode,5018,3126.07,3537.7744,8.5207867269,8.0475319036,8.1712531078,71,72,206701.9,6.02,108.71,81.68,170.23,19191,0.04,0.28,8.7127780207,0.0039481974,4.77044674279362E-06,8.4741290706,8.9514269708,79.8208308283,128.6483108109,101.3351619803,N,-21%,27%
54311,J3MH Naomi toy hack.stl,gcode/2016/12/02/J3MH_Naomi_toy_hack_reoriented.gcode,2329,1111.11,1191.4623,7.7531942699,7.0131147946,7.0829366552,25,27,76968.46,11.35,126.59,101.63,152.92,18701,0.08,0.17,7.6664295192,1.0516128596,0.0012706212,7.4276297214,7.905229317,28.0302745276,45.1904036082,35.5907209699,N,-21%,27%
37039,PP0052-RevA_Blower-Mount.stl,gcode/2016/07/13/PP0052-RevA_Blower-Mount_ea7dl8q_reoriented.gcode,2398,1371.82,1450.9856,7.7823903356,7.2238936043,7.2799983286,25,27,89687.16,11.13,116.32,97.11,142.92,23826,0.08,0.26,7.8558920474,0.6862798557,0.0008292041,7.6171448412,8.0946392537,33.8791668742,54.6142420128,43.0149394845,N,-21%,27%
47185,PP0050-RevB_Guide-Tube-Mount.stl,gcode/2016/10/17/PP0050-RevB_Guide-Tube-Mount_reoriented.gcode,9719,5237.51,6078.792,9.1818380115,8.5636014735,8.712561271,228,229,478482.47,6.03,137.57,109.6,170.42,103043,0.04,0.29,9.2332121132,0.3649885787,0.0004410009,8.994511168,9.4719130583,134.312155002,216.4952259323,170.522550833,N,-21%,27%
36388,FotFH_hexagon.stl,gcode/2016/07/12/FotFH_hexagon_reoriented.gcode,7138,3176.61,3706.0225,8.8731879041,8.0635698694,8.2177144781,45,47,293592.66,11.27,135.05,127.65,140.7,65479,0.08,0.19,8.757447735,0.0119456273,1.443341680781E-05,8.5187976331,8.996097837,83.4671441224,134.5254330916,105.9643983232,N,-21%,27%
41511,NVlogo-Whistle-positive-X2.stl,gcode/2016/08/22/NVlogo-Whistle-positive-X2_FvXAK7W_reoriented.gcode,4174,2289.39,2420.4167,8.3366300876,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
36755,NVlogo-Whistle-positive-X2.stl,gcode/2016/07/13/NVlogo-Whistle-positive-X2_e801SQa_reoriented_MgLHDIt.gcode,4129,2289.39,2420.4167,8.3257905259,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
48880,PP0043-RevA_Removal-Motor-Mount-PRINT.stl,gcode/2016/10/27/PP0043-RevA_Removal-Motor-Mount-PRINT_reoriented.gcode,27243,14060.07,17082.62,10.2125518864,9.551094144,9.7458168514,231,232,1212605.4,6.07,122.8,115.26,152.08,285524,0.04,0.29,10.2266230145,2.6810736074,0.0032394325,9.9875887885,10.4656572405,362.5796688409,584.8250123523,460.4841575001,N,-21%,27%
46121,billy_treat_holder.stl,gcode/2016/10/07/billy_treat_holder_reoriented_4BgGjTO.gcode,54859,30087.3,38922.594,10.9125215361,10.3118584348,10.5693301836,531,532,3035975.8,4.14,120.1,110.08,135.48,324777,0.03,0.17,11.0183798046,6.0560866848,0.0073173239,10.77886075,11.2578988593,799.9235717069,1291.4931350741,1016.4132040875,N,-21%,27%
54197,mighty_hango-albar (1).stl,gcode/2016/12/01/mighty_hango-albar_1_reoriented.gcode,6771,3684.58,4595.1055,8.8204040655,8.2119118226,8.4327469943,306,307,345730.3,4.05,127.73,90.88,158.78,78083,0.03,0.2,8.9641881096,0.105189021,0.0001270956,8.7255245783,9.202851641,102.6351037504,165.4232066222,130.3005294479,N,-21%,27%
38072,tentacle_segment_supported_x8.stl,gcode/2016/07/19/tentacle_segment_supported_x8_reoriented.gcode,3966,1301.45,1521.4136,8.2855133091,7.1712343065,7.3273951817,43,45,110871.75,11.12,133.33,115.59,151.85,92912,0.08,0.18,7.9014611703,0.6099973063,0.000737035,7.6627249468,8.1401973938,35.4591164866,57.1599130326,45.0204399644,Y,-21%,27%
41210,PP0054-RevA_Ramp-Guide.stl,gcode/2016/08/18/PP0054-RevA_Ramp-Guide_reoriented.gcode,9819,5954.17,6613.0767,9.1920745632,8.6918470934,8.796804286,331,332,382986.3,7.72,103.28,67.62,152.68,79035,0.05,0.3,9.3142065264,0.4738750939,0.0005725641,9.0754899022,9.5529231505,145.6410947315,234.7634915214,184.9086582834,N,-21%,27%
55103,flower.stl,gcode/2016/12/07/flower_reoriented.gcode,52493,15087.42,20757.254,10.8684351064,9.621616563,9.9406510549,388,389,2066919,6.02,165.41,156.72,174.76,1438972,0.04,0.19,10.4139439692,3.357076411,0.0040562192,10.1748125551,10.6530753834,437.2337691203,705.3758780935,555.3504783696,Y,-21%,27%
34940,test.stl,gcode/2016/06/23/test_reoriented.gcode,4208,1738.22,2013.4814,8.3447427544,7.4606168801,7.6076205426,81,82,149088.69,6.02,137.66,118.6,161.2,105563,0.04,0.19,8.1708804057,0.2507985188,0.0003030297,7.9321959043,8.409564907,46.4256144322,74.8301100524,58.9409351572,N,-21%,27%
42358,PP0041-RevA_Removal-Carriage-PRINT.stl,gcode/2016/09/02/PP0041-RevA_Removal-Carriage-PRINT_vvxea4g_reoriented.gcode,13943,7146.27,8640.802,9.5427328692,8.8743458212,9.0642506816,153,154,590172.44,6.04,122.12,116.66,132.75,202771,0.04,0.29,9.5713395823,0.9136153031,0.0011038843,9.3325596486,9.810119516,188.3336429306,303.619403153,239.1270546388,N,-21%,27%
53109,Cool Lahdi (6).stl,gcode/2016/11/25/Cool_Lahdi_6_reoriented.gcode,2336,1313.3,1340.7545,7.7561953439,7.1802983326,7.2009877942,64,65,79086.24,6.09,116.2,73.79,151.01,24291,0.04,0.28,7.7799283384,0.8234303493,0.0009949175,7.5411613873,8.0186952895,31.4002804719,50.6202010727,39.8683898751,N,-21%,27%
50352,4Way_Outer_Pipe_Coupler_half_inch_v2.stl,gcode/2016/11/10/4Way_Outer_Pipe_Coupler_half_inch_v2_reoriented.gcode,6465,3656.34,4080.3762,8.7741582912,8.2042179261,8.313944469,143,144,255639.6,6.12,115.67,89.15,133.61,58549,0.04,0.29,8.8499668793,0.0422409549,0.000051038,8.6113124139,9.0886213446,91.5575605647,147.5661843198,116.2359662848,N,-21%,27%
41907,NVlogo-Whistle-positive-X2.stl,gcode/2016/08/26/NVlogo-Whistle-positive-X2_fF7NCdK_reoriented_jpccBnr.gcode,4128,2289.39,2420.4167,8.3255483072,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
43104,NVlogo-Whistle-positive-X2.stl,gcode/2016/09/16/NVlogo-Whistle-positive-X2_reoriented.gcode,5336,2379.92,2928.8135,8.5822315876,7.7748221527,7.9823526712,92,93,235962.95,6.03,137.71,124.93,157.53,81230,0.04,0.19,8.5311620133,0.0158925742,1.92023526963998E-05,8.2925113429,8.7698126838,66.5641923579,107.2827767191,84.5055701491,N,-21%,27%
52755,Cool Lahdi (6).stl,gcode/2016/11/24/Cool_Lahdi_6_reoriented_FHBjPqA.gcode,2798,1264.08,1400.8958,7.9366601552,7.1420998638,7.2448671681,64,65,87313.09,4.08,110.9,71.91,147.64,26865,0.03,0.28,7.8221156242,0.7457207729,0.0009010242,7.5833598603,8.060871388,32.7536792113,52.8008255388,41.5863114713,N,-21%,27%
34726,brayan_a_mickey_mouse.stl,gcode/2016/06/21/brayan_a_mickey_mouse_reoriented.gcode,2985,1461.87,1674.3246,8.0013550258,7.2874717171,7.4231651391,95,96,109645.72,4.02,122.88,64.67,155.08,27196,0.03,0.28,7.9935380209,0.4695720656,0.0005673649,7.7548220163,8.2322540255,38.8799018091,62.6716669825,49.3626200529,N,-21%,27%
49727,NVlogo-Whistle-positive-X2.stl,gcode/2016/11/03/NVlogo-Whistle-positive-X2_e801SQa_reoriented.gcode,4114,2289.39,2420.4167,8.3221510702,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
42818,Low_Poly_Unicorn_V.20c3e4e45faa62fb7d45b959de4a80483-Lowpoly_Unicorn_V2_Single.stl,gcode/2016/09/10/Low_Poly_Unicorn_V.20c3e4e45faa62fb7d45b959de4a80483-Lowpoly_Unicorn_V2_Single_reoriented.gcode,10968,3978.81,5276.0444,9.3027372212,8.2887380586,8.5709319293,98,99,430025.56,4.21,133.18,115.03,155.31,249176,0.03,0.19,9.0970443201,0.2139187418,0.0002584693,8.8583651298,9.3357235104,117.2162556483,188.9304481553,148.8143800535,N,-21%,27%
43831,NVlogo-Whistle-positive-X2.stl,gcode/2016/09/20/NVlogo-Whistle-positive-X2_zZobmyp_reoriented.gcode,4119,2289.39,2420.4167,8.3233656944,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
50886,Part3_mirror.STL,gcode/2016/11/16/Part3_mirror_L0FHd6w_reoriented.gcode,6893,3748.15,4544.191,8.8382616829,8.2290176639,8.421604993,229,230,325910.34,4.02,123.34,70.51,168,49158,0.03,0.29,8.9534757692,0.0980858265,0.0001185131,8.7148132608,9.1921382776,101.5416133899,163.6604271926,128.9121554595,N,-21%,27%
37751,NVlogo-Whistle-positive-X2.stl,gcode/2016/07/18/NVlogo-Whistle-positive-X2_Rm3CwHR_reoriented.gcode,4262,2289.39,2420.4167,8.3574938127,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
53940,ellipse.stl,gcode/2016/11/30/ellipse_rUunWxB_reoriented.gcode,2500,1204.86,1382.3348,7.8240460109,7.0941186566,7.2315292326,125,126,111650.39,6.05,145.32,118.49,162.46,29059,0.04,0.19,7.8092920297,0.7689346554,0.0009290725,7.5705329239,8.0480511355,32.3362328514,52.1282262812,41.0564302291,N,-21%,27%
46785,STL_G - ascii (repaired) (repaired).stl,gcode/2016/10/13/STL_G_-_ascii_repaired_repaired_reoriented.gcode,19530,7820.2,10562.65,9.8797070239,8.9644654087,9.2650794727,148,149,914743.94,6.31,150.91,142.24,164.34,335686,0.04,0.18,9.7644239597,1.3378647799,0.0016164877,9.5255829626,10.0032649568,228.4319605579,368.3083130419,290.057563318,N,-21%,27%
46729,fantastic_bombul.stl,gcode/2016/10/13/fantastic_bombul_reoriented.gcode,5166,2619.48,3177.3435,8.5498539737,7.8707311038,8.0638007493,105,106,210487.19,4.13,113.41,77.23,141.87,118082,0.03,0.29,8.6094692688,0.001990737,2.40532671311988E-06,8.3708206006,8.848117937,71.9863154969,116.0212512467,91.3889621157,N,-21%,27%
53757,sizer_key.stl,gcode/2016/11/30/sizer_key_reoriented.gcode,2287,900.06,973.1985,7.734996194,6.8024614278,6.8805880696,35,37,69235.45,11.08,137.26,115.07,158.3,22250,0.08,0.19,7.471883954,1.5075673811,0.0018215325,7.2330185355,7.7107493725,23.0732508175,37.2035731947,29.2985899939,Y,-21%,27%
34196,HatMiddle 2.stl,gcode/2016/06/16/HatMiddle_2_reoriented.gcode,46730,21475.97,30057.846,10.7521416357,9.9746899146,10.3108790041,532,533,2412586,4.1,130.58,115.98,146.63,1085216,0.03,0.17,10.7698950888,4.8508326033,0.0058610642,10.530549059,11.0092411186,624.0337770542,1007.1668371142,792.7837823064,N,-21%,27%
44032,NVlogo-Whistle-positive-X2.stl,gcode/2016/09/20/NVlogo-Whistle-positive-X2_OmfyxCQ_reoriented.gcode,3776,2054.96,2307.0217,8.2364205273,7.628011662,7.7437126643,63,64,142162.95,4.04,101.32,72.74,139.53,48586,0.03,0.28,8.3017245064,0.1330102917,0.0001607109,8.0630569682,8.5403920446,52.9163521778,85.2891699686,67.1802929066,N,-21%,27%
47644,NVlogo-Whistle-positive-X2.stl,gcode/2016/10/19/NVlogo-Whistle-positive-X2_e801SQa_reoriented.gcode,4118,2289.39,2420.4167,8.3231228876,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
44826,Chair_16.stl,gcode/2016/09/28/Chair_16_reoriented.gcode,18780,9908.85,12178.757,9.8405477528,9.2011835762,9.4074484835,566,567,864588.8,4.13,117.93,91.42,139.52,257141,0.03,0.18,9.9013028985,1.6874790935,0.0020389125,9.6624115921,10.1401942048,261.9273119358,422.3564571065,332.605910183,N,-21%,27%
47020,NVlogo-Whistle-positive-X2.stl,gcode/2016/10/15/NVlogo-Whistle-positive-X2_BmM5J10_reoriented.gcode,4117,2289.39,2420.4167,8.3228800218,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
